title,company_name,skills,location_city,skills_cleaned,skills_count,role
AR/VR Developer,Global Company,C++ basics; C# basics; JavaScript basics; Unity basics; Unreal Engine basics; ARKit basics; ARCore basics; Blender basics; Maya basics; UI/UX fundamentals; Spatial computing basics; Motion tracking basics; Problem-solving; Teamwork; Creativity,Remote/International,"c++ basics, c# basics, javascript basics, unity basics, unreal engine basics, arkit basics, arcore basics, blender basics, maya basics, ui/ux fundamentals, spatial computing basics, motion tracking basics, problem-solving, teamwork, creativity",15,Other Tech
AR/VR Developer,Global Company,C++ basics; C# basics; JavaScript basics; Unity basics; Unreal Engine basics; ARKit basics; ARCore basics; Blender/Maya basics; 3D modeling basics; UI/UX fundamentals; Spatial computing basics; Motion tracking basics; Teamwork; Communication; Problem-solving,Remote/International,"c++ basics, c# basics, javascript basics, unity basics, unreal engine basics, arkit basics, arcore basics, blender/maya basics, 3d modeling basics, ui/ux fundamentals, spatial computing basics, motion tracking basics, teamwork, communication, problem-solving",15,Other Tech
AR/VR Developer,Global Company,C++ advanced; C# advanced; JavaScript advanced; Python basics; Unity advanced; Unreal Engine advanced; ARKit advanced; ARCore advanced; Vuforia; 3D modeling/animation advanced; UI/UX design advanced; Spatial computing; Performance optimization; Cross-platform development; Leadership,Remote/International,"c++ advanced, c# advanced, javascript advanced, python basics, unity advanced, unreal engine advanced, arkit advanced, arcore advanced, vuforia, 3d modeling/animation advanced, ui/ux design advanced, spatial computing, performance optimization, cross-platform development, leadership",15,Other Tech
AR/VR Developer,Global Company,C++ advanced; C# advanced; JavaScript advanced; Python basics; Unity advanced; Unreal Engine advanced; ARKit advanced; ARCore advanced; Vuforia; 3D modeling/animation advanced; UI/UX design advanced; Spatial computing; Hardware integration; Performance optimization; Leadership,Remote/International,"c++ advanced, c# advanced, javascript advanced, python basics, unity advanced, unreal engine advanced, arkit advanced, arcore advanced, vuforia, 3d modeling/animation advanced, ui/ux design advanced, spatial computing, hardware integration, performance optimization, leadership",15,Other Tech
AR/VR Developer,Global Company,"C++, C# advanced; JavaScript advanced; Python basics; Unity, Unreal Engine advanced; ARKit, ARCore, Vuforia; 3D modeling/animation advanced; UI/UX design advanced; Spatial computing; Gesture and motion tracking; Performance optimization; Cross-platform development; Machine learning basics; Leadership; Project management; Collaboration",Remote/International,"c++, c# advanced, javascript advanced, python basics, unity, unreal engine advanced, arkit, arcore, vuforia, 3d modeling/animation advanced, ui/ux design advanced, spatial computing, gesture and motion tracking, performance optimization, cross-platform development, machine learning basics, leadership, project management, collaboration",19,Other Tech
AR/VR Developer,Global Company,"C++, C# expert; JavaScript advanced; Python basics; Unity, Unreal Engine expert; ARKit, ARCore, Vuforia; Advanced 3D modeling and animation; UI/UX design expert; Spatial computing; Gesture/motion tracking; Cross-platform deployment; Performance optimization; Machine learning basics; Leadership; Team collaboration; Project management",Remote/International,"c++, c# expert, javascript advanced, python basics, unity, unreal engine expert, arkit, arcore, vuforia, advanced 3d modeling and animation, ui/ux design expert, spatial computing, gesture/motion tracking, cross-platform deployment, performance optimization, machine learning basics, leadership, team collaboration, project management",19,Other Tech
AR/VR Developer,Global Company,"C++, C# expert; JavaScript advanced; Python basics; Unity, Unreal Engine expert; ARKit, ARCore, Vuforia; Advanced 3D graphics; UI/UX expert; Spatial computing; Gesture/motion tracking; Hardware integration; Performance optimization; Machine learning basics; Leadership; Project management; Collaboration",Remote/International,"c++, c# expert, javascript advanced, python basics, unity, unreal engine expert, arkit, arcore, vuforia, advanced 3d graphics, ui/ux expert, spatial computing, gesture/motion tracking, hardware integration, performance optimization, machine learning basics, leadership, project management, collaboration",19,Other Tech
AR/VR Developer,Global Company,"C++, C# expert; JavaScript advanced; Python basics; Unity, Unreal Engine expert; ARKit, ARCore, Vuforia; 3D modeling and graphics; UI/UX advanced; Spatial computing; Gesture/motion tracking; Performance tuning; Cross-platform development; Machine learning basics; Leadership; Team management; Project coordination",Remote/International,"c++, c# expert, javascript advanced, python basics, unity, unreal engine expert, arkit, arcore, vuforia, 3d modeling and graphics, ui/ux advanced, spatial computing, gesture/motion tracking, performance tuning, cross-platform development, machine learning basics, leadership, team management, project coordination",19,Other Tech
AR/VR Developer,Global Company,"C++, C# expert; JavaScript advanced; Python basics; Unity, Unreal Engine expert; ARKit, ARCore, Vuforia; 3D modeling/animation expert; UI/UX advanced; Spatial computing; Gesture/motion tracking; Cross-platform development; Performance optimization; Machine learning basics; Leadership; Project management; Collaboration",Remote/International,"c++, c# expert, javascript advanced, python basics, unity, unreal engine expert, arkit, arcore, vuforia, 3d modeling/animation expert, ui/ux advanced, spatial computing, gesture/motion tracking, cross-platform development, performance optimization, machine learning basics, leadership, project management, collaboration",19,Other Tech
AR/VR Developer,Global Company,"C++, C# expert; JavaScript advanced; Python basics; Unity, Unreal Engine expert; ARKit, ARCore, Vuforia; Advanced 3D modeling and animation; UI/UX expert; Spatial computing; Gesture/motion tracking; Performance optimization; Cross-platform development; Machine learning basics; Leadership; Project coordination; Team collaboration",Remote/International,"c++, c# expert, javascript advanced, python basics, unity, unreal engine expert, arkit, arcore, vuforia, advanced 3d modeling and animation, ui/ux expert, spatial computing, gesture/motion tracking, performance optimization, cross-platform development, machine learning basics, leadership, project coordination, team collaboration",19,Other Tech
AR/VR Developer,Global Company,"C++, C# expert; JavaScript advanced; Python basics; Unity, Unreal Engine expert; ARKit, ARCore, Vuforia; Advanced 3D modeling/animation; UI/UX expert; Spatial computing; Gesture/motion tracking; Cross-platform optimization; Performance tuning; Machine learning basics; Leadership; Team management; Project management",Remote/International,"c++, c# expert, javascript advanced, python basics, unity, unreal engine expert, arkit, arcore, vuforia, advanced 3d modeling/animation, ui/ux expert, spatial computing, gesture/motion tracking, cross-platform optimization, performance tuning, machine learning basics, leadership, team management, project management",19,Other Tech
AR/VR Developer,Global Company,"C++, C# expert; JavaScript advanced; Python basics; Unity, Unreal Engine expert; ARKit, ARCore, Vuforia; 3D modeling and animation expert; UI/UX expert; Spatial computing; Gesture/motion tracking; Performance optimization; Cross-platform development; Machine learning basics; Leadership; Project management; Team collaboration",Remote/International,"c++, c# expert, javascript advanced, python basics, unity, unreal engine expert, arkit, arcore, vuforia, 3d modeling and animation expert, ui/ux expert, spatial computing, gesture/motion tracking, performance optimization, cross-platform development, machine learning basics, leadership, project management, team collaboration",19,Other Tech
AR/VR Developer,Global Company,"C++, C# expert; JavaScript advanced; Python basics; Unity, Unreal Engine expert; ARKit, ARCore, Vuforia; Advanced 3D modeling/animation; UI/UX expert; Spatial computing; Gesture/motion tracking; Cross-platform development; Performance optimization; Machine learning basics; Leadership; Project coordination; Team collaboration",Remote/International,"c++, c# expert, javascript advanced, python basics, unity, unreal engine expert, arkit, arcore, vuforia, advanced 3d modeling/animation, ui/ux expert, spatial computing, gesture/motion tracking, cross-platform development, performance optimization, machine learning basics, leadership, project coordination, team collaboration",19,Other Tech
AR/VR Developer,Global Company,"C++, C# expert; JavaScript advanced; Python basics; Unity, Unreal Engine expert; ARKit, ARCore, Vuforia; 3D modeling/animation expert; UI/UX expert; Spatial computing; Gesture/motion tracking; Performance tuning; Cross-platform development; Machine learning basics; Leadership; Project management; Team collaboration",Remote/International,"c++, c# expert, javascript advanced, python basics, unity, unreal engine expert, arkit, arcore, vuforia, 3d modeling/animation expert, ui/ux expert, spatial computing, gesture/motion tracking, performance tuning, cross-platform development, machine learning basics, leadership, project management, team collaboration",19,Other Tech
AR/VR Developer,Global Company,"C++, C# expert; JavaScript advanced; Python basics; Unity, Unreal Engine expert; ARKit, ARCore, Vuforia; Advanced 3D modeling and animation; UI/UX expert; Spatial computing; Gesture/motion tracking; Cross-platform development; Performance optimization; Machine learning basics; Leadership; Project management; Team collaboration",Remote/International,"c++, c# expert, javascript advanced, python basics, unity, unreal engine expert, arkit, arcore, vuforia, advanced 3d modeling and animation, ui/ux expert, spatial computing, gesture/motion tracking, cross-platform development, performance optimization, machine learning basics, leadership, project management, team collaboration",19,Other Tech
AR/VR Developer,Global Company,"C++, C# expert; JavaScript advanced; Python basics; Unity, Unreal Engine expert; ARKit, ARCore, Vuforia; 3D modeling/animation expert; UI/UX expert; Spatial computing; Gesture/motion tracking; Cross-platform development; Performance optimization; Machine learning basics; Leadership; Project coordination; Team collaboration",Remote/International,"c++, c# expert, javascript advanced, python basics, unity, unreal engine expert, arkit, arcore, vuforia, 3d modeling/animation expert, ui/ux expert, spatial computing, gesture/motion tracking, cross-platform development, performance optimization, machine learning basics, leadership, project coordination, team collaboration",19,Other Tech
AR/VR Developer,Global Company,"C++, C# expert; JavaScript advanced; Python basics; Unity, Unreal Engine expert; ARKit, ARCore, Vuforia; Advanced 3D modeling/animation; UI/UX expert; Spatial computing; Gesture/motion tracking; Performance tuning; Cross-platform development; Machine learning basics; Leadership; Project management; Team collaboration",Remote/International,"c++, c# expert, javascript advanced, python basics, unity, unreal engine expert, arkit, arcore, vuforia, advanced 3d modeling/animation, ui/ux expert, spatial computing, gesture/motion tracking, performance tuning, cross-platform development, machine learning basics, leadership, project management, team collaboration",19,Other Tech
Backend Developer - Entry Level,Global Company,Node.js; Python; Java; Express.js; Flask; Django; MySQL; PostgreSQL; MongoDB; Redis; RESTful API; GraphQL basics; Git,Remote/International,"node.js, python, java, express.js, flask, django, mysql, postgresql, mongodb, redis, restful api, graphql basics, git",13,Software Engineering
Backend Developer - Entry Level,Global Company,Node.js; Python; Java; Express.js; Flask; Django; MySQL; PostgreSQL; MongoDB; RESTful API; Git; Docker; CI/CD basics,Remote/International,"node.js, python, java, express.js, flask, django, mysql, postgresql, mongodb, restful api, git, docker, ci/cd basics",13,Software Engineering
Backend Developer - Entry Level,Global Company,Node.js; Python; Express.js; Flask; Django; MySQL; PostgreSQL; MongoDB; RESTful API; Git; Cloud Basics; GraphQL basics,Remote/International,"node.js, python, express.js, flask, django, mysql, postgresql, mongodb, restful api, git, cloud basics, graphql basics",12,Software Engineering
Backend Developer - Entry Level,Global Company,Node.js; Python; Express.js; Flask; Django; MySQL; PostgreSQL; MongoDB; Redis; RESTful API; Git; Docker; Cloud Basics,Remote/International,"node.js, python, express.js, flask, django, mysql, postgresql, mongodb, redis, restful api, git, docker, cloud basics",13,Software Engineering
Backend Developer - Entry Level,Global Company,Node.js; Python; Java; Express.js; Flask; Django; MySQL; PostgreSQL; MongoDB; RESTful API; GraphQL basics; Git; Agile,Remote/International,"node.js, python, java, express.js, flask, django, mysql, postgresql, mongodb, restful api, graphql basics, git, agile",13,Software Engineering
Backend Developer - Entry Level,Global Company,Node.js; Python; Java; Express.js; Flask; Django; MySQL; PostgreSQL; MongoDB; RESTful API; Git; Docker; CI/CD basics,Remote/International,"node.js, python, java, express.js, flask, django, mysql, postgresql, mongodb, restful api, git, docker, ci/cd basics",13,Software Engineering
Backend Developer - Entry Level,Global Company,Node.js; Python; Express.js; Django; Flask; MySQL; PostgreSQL; MongoDB; RESTful API; Git; Docker; Cloud Basics,Remote/International,"node.js, python, express.js, django, flask, mysql, postgresql, mongodb, restful api, git, docker, cloud basics",12,Software Engineering
Backend Developer - Entry Level,Global Company,Node.js; Python; Java; Express.js; Django; Flask; MySQL; PostgreSQL; MongoDB; Redis; RESTful API; Git; Agile; Docker,Remote/International,"node.js, python, java, express.js, django, flask, mysql, postgresql, mongodb, redis, restful api, git, agile, docker",14,Software Engineering
